wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,floodgate_A
1780275980225,0.003,0.000,0.007,0.003,0.419,0.550,2.347,2.653,5.982,3.782
1780275980260,0.003,0.003,0.003,0.003,0.091,0.083,0.903,1.104,2.193,3.055
1780275980309,0.003,0.000,0.003,0.003,3.750,0.014,0.225,0.280,4.278,3.564
1780275980372,0.003,0.003,0.003,0.003,5.117,0.007,0.222,0.291,5.649,6.715
1780275980438,0.000,0.000,0.000,0.003,4.953,4.031,1.523,1.702,12.212,15.539
1780275980526,0.000,0.000,0.000,0.003,2.926,2.642,2.525,2.817,10.913,12.509
1780275980580,0.000,0.000,0.000,0.003,2.646,2.704,2.431,2.730,10.514,12.145
1780275980617,0.000,0.000,0.003,0.000,2.591,2.591,1.013,1.210,7.408,9.964
1780275980659,0.007,0.000,0.000,0.003,2.361,2.449,0.320,0.390,5.530,8.752
1780275980691,0.000,0.003,0.003,0.003,2.340,2.376,0.390,0.473,5.588,8.194
1780275980732,0.003,0.000,0.003,0.003,2.642,2.573,0.462,0.557,6.243,7.564
1780275980791,0.000,0.000,0.003,0.003,2.664,2.544,2.238,2.536,9.988,7.855
1780275980854,0.000,0.000,0.003,0.003,1.837,2.001,5.606,6.229,15.679,8.800
1780275980891,0.000,0.000,0.000,0.003,1.895,1.822,6.152,6.695,16.567,17.648
1780275980945,0.000,0.000,0.000,0.003,1.676,2.059,6.426,6.947,17.111,17.212
1780275981002,0.003,0.000,0.000,0.000,1.669,1.370,6.418,6.867,16.327,16.436
1780275981060,0.000,0.000,0.000,0.003,1.297,1.377,6.152,6.673,15.502,17.091
1780275981120,0.000,0.000,0.000,0.003,1.760,1.724,3.382,3.823,10.692,12.679
1780275981155,0.000,0.000,0.000,0.003,1.800,1.727,1.290,1.024,5.844,7.515
1780275981194,0.003,0.000,0.000,0.003,1.622,1.680,0.262,0.247,3.817,5.600
1780275981234,0.007,0.000,0.000,0.003,1.527,1.541,0.127,0.134,3.339,4.097
1780275981280,0.003,0.000,0.000,0.003,1.341,1.388,2.030,2.099,6.864,4.024
1780275981317,0.000,0.000,0.000,0.000,0.893,0.947,5.675,5.981,13.496,5.430
1780275981373,0.003,0.000,0.003,0.003,1.144,1.115,6.400,6.852,15.520,15.103
1780275981435,0.171,0.123,0.105,0.109,1.716,1.654,3.900,4.173,11.951,10.133
1780275981530,7.177,6.965,4.847,4.253,0.036,0.058,0.353,0.433,24.122
