wall_clock_ms,lf_A,rf_A,lb_A,rb_A,frontIntake_A,backIntake_A,lShooter_A,rShooter_A,motor_total_A,controlHub_A,expansionHub_A,hub_total_A,floodgate_A
1780272073489,2.813,0.007,1.975,0.007,0.000,0.000,0.098,0.102,5.002,5.201,0.211,5.412,5.091
1780272073528,2.726,0.510,1.738,1.111,0.003,0.003,1.498,1.600,9.189,5.225,1.343,6.568,5.552
1780272073582,2.285,3.382,1.290,4.723,0.003,0.003,1.665,1.793,15.144,9.914,1.839,11.753,9.285
1780272073651,2.281,1.920,1.636,5.390,0.000,0.003,2.846,3.047,17.123,10.923,3.801,14.724,14.109
1780272073729,2.485,2.671,1.654,4.319,0.003,0.003,3.116,3.353,17.604,10.858,4.761,15.619,14.545
1780272073780,2.562,2.649,1.961,3.404,0.003,0.007,2.657,2.854,16.097,10.582,3.964,14.546,14.036
1780272073833,2.529,0.681,1.935,1.184,4.064,3.666,0.645,0.750,15.454,6.691,7.496,14.187,15.418
1780272073874,2.489,0.185,2.041,0.328,2.937,2.959,0.193,0.215,11.347,5.388,5.893,11.281,11.467
1780272073932,2.380,0.014,1.702,0.025,1.979,2.256,0.160,0.178,8.694,4.590,4.371,8.961,8.194
1780272074010,1.971,2.635,0.233,0.120,1.662,1.541,0.138,0.156,8.456,3.166,3.394,6.560,6.230
1780272074066,2.092,2.026,0.080,0.510,1.326,1.425,1.385,1.563,10.407,3.085,4.086,7.171,6.594
1780272074122,2.026,2.059,0.072,0.820,1.359,1.323,1.957,2.074,11.690,3.117,4.672,7.789,7.273
1780272074181,2.092,1.596,0.061,1.144,1.334,1.392,2.088,2.252,11.959,3.223,5.038,8.261,7.782
1780272074257,2.285,1.454,0.083,1.224,1.370,1.414,1.851,1.953,11.634,3.329,4.778,8.107,7.830
1780272074311,2.245,3.174,0.018,1.210,1.272,1.319,1.731,1.844,12.813,4.444,4.533,8.977,8.485
1780272074368,2.223,4.541,0.007,0.889,1.334,1.388,0.481,0.382,11.245,6.414,3.329,9.743,10.206
1780272074427,2.216,4.592,4.618,2.325,1.235,1.308,0.116,0.123,16.533,9.019,2.718,11.737,10.885
1780272074474,1.720,3.929,7.067,3.637,1.046,1.108,0.120,0.134,18.761,13.317,2.344,15.661,14.376
1780272074544,0.400,4.855,7.618,2.256,1.122,1.170,2.019,2.125,21.565,13.732,4.745,18.477,15.176
1780272074612,0.109,6.163,6.178,0.331,0.153,0.112,0.998,1.111,15.155,12.527,1.921,14.448,13.745
1780272074673,1.020,5.719,5.715,0.524,0.007,0.007,0.349,0.411,13.752,11.640,0.602,12.242,11.442
1780272074737,0.492,5.821,4.045,0.845,0.003,0.003,0.142,0.149,11.500,10.622,0.293,10.915,9.430
1780272074808,5.580,3.313,4.836,5.908,0.000,0.000,0.127,0.138,19.902,17.908,0.252,18.160,16.436
1780272074865,5.405,2.161,4.366,5.423,0.003,0.003,2.536,2.664,22.561,16.963,3.483,20.446,17.188
1780272074916,5.019,1.199,1.899,5.135,0.003,0.007,3.593,3.911,20.766,11.876,5.771,17.647,16.848
1780272074966,4.086,0.437,0.758,5.383,0.000,0.007,3.061,3.298,17.030,9.865,4.835,14.700,14.764
1780272075023,4.151,0.164,0.357,5.321,0.000,0.000,0.583,0.710,11.286,9.833,1.245,11.078,10.667
1780272075095,3.677,0.287,0.670,5.157,0.003,0.000,0.105,0.127,10.026,9.230,0.325,9.555,8.364
1780272075168,3.386,0.105,0.404,4.151,3.757,3.298,0.076,0.091,15.268,7.969,5.982,13.951,15.588
1780272075234,3.087,0.076,0.444,4.162,1.840,1.990,0.291,0.335,12.225,7.545,4.029,11.574,11.661
1780272075283,3.127,1.603,1.075,4.202,1.352,1.388,1.647,1.756,16.150,8.343,4.623,12.966,12.121
1780272075381,2.402,2.398,2.190,4.100,1.279,1.396,0.382,0.495,14.642,8.888,3.264,12.152,11.176
1780272075436,2.959,2.529,2.234,3.768,1.257,1.304,0.127,0.127,14.305,9.621,2.783,12.404,11.491
1780272075482,2.905,2.566,2.219,4.005,1.242,1.312,0.098,0.112,14.459,10.118,2.678,12.796,11.952
1780272075524,2.715,3.262,3.116,3.561,1.133,1.213,0.083,0.098,15.181,11.664,2.409,14.073,12.364
1780272075596,1.756,2.299,2.383,2.063,1.385,1.417,0.138,0.156,11.597,7.423,2.832,10.255,12.630
1780272075677,0.193,0.233,0.171,0.262,1.581,1.607,0.138,0.153,4.338,1.408,3.256,4.664,6.255
1780272075740,0.025,0.021,0.014,0.021,1.428,1.498,0.029,0.043,3.079,0.659,2.946,3.605,4.848
1780272075793,0.003,0.003,0.003,0.003,1.399,1.385,1.217,1.184,5.197,0.594,2.922,3.516,4.364
1780272075825,0.003,0.000,0.000,0.003,1.053,0.776,5.143,6.561,13.539,0.602,10.614,11.216,8.752
1780272075888,0.003,0.003,0.003,0.003,2.693,2.828,0.860,1.348,7.741,0.626,8.530,9.156,14.788
1780272075923,0.000,0.003,0.003,0.003,2.460,2.886,1.687,1.811,8.853,0.602,7.220,7.822,7.200
1780272075976,0.065,0.025,0.000,0.102,1.530,1.760,4.618,4.869,12.969,0.683,11.477,12.160,9.164
1780272076029,0.517,3.123,1.953,0.674,0.309,0.229,5.179,5.613,17.597,4.965,10.704,15.669,16.170
1780272076100,1.552,5.507,4.869,1.476,0.014,0.018,3.295,3.630,20.361,11.249,6.243,17.492,17.067
1780272076158,1.385,5.088,4.946,1.355,0.003,0.003,0.612,0.750,14.142,11.265,2.083,13.348,14.764
1780272076197,1.250,4.884,4.774,1.104,0.000,0.003,0.185,0.171,12.371,10.826,0.748,11.574,10.715
1780272076241,0.820,4.020,3.801,0.710,0.003,0.018,5.616,5.944,20.932,8.840,8.237,17.077,13.188
1780272076273,0.677,3.477,3.411,0.601,0.003,0.007,4.625,5.277,18.078,8.327,7.391,15.718,19.733
1780272076315,0.524,3.736,3.714,0.473,0.000,0.007,3.470,3.911,15.835,8.058,5.445,13.503,13.261
1780272076352,0.411,3.517,3.357,0.291,0.003,0.014,4.479,4.858,16.930,7.472,7.285,14.757,12.509
1780272076427,0.940,3.069,3.061,0.499,0.003,0.010,4.997,5.431,18.010,7.203,9.711,16.914,16.291
1780272076486,2.551,2.708,2.945,1.895,0.000,0.003,3.112,3.265,16.479,10.052,5.535,15.587,17.018
1780272076548,3.601,0.364,2.923,0.320,0.000,0.007,3.491,3.699,14.405,7.415,5.087,12.502,11.273
1780272076627,2.456,0.014,2.383,0.010,0.003,0.003,3.167,3.408,11.444,4.981,4.566,9.547,9.915
1780272076676,1.800,1.188,1.253,0.003,0.000,0.000,1.632,1.458,7.334,3.663,2.279,5.942,7.903
1780272076715,1.662,1.432,0.721,0.032,0.000,0.007,2.150,2.208,8.212,3.036,3.068,6.104,3.903
1780272076761,1.272,1.880,0.266,0.058,0.003,0.003,2.675,2.905,9.062,2.604,3.418,6.022,6.642
1780272076806,1.177,1.811,0.149,0.054,0.000,0.007,3.167,3.542,9.907,2.368,4.338,6.706,6.133
1780272076853,1.093,2.143,0.069,0.076,0.003,0.000,1.472,1.669,6.525,2.735,2.035,4.770,6.764
1780272076912,1.053,2.187,0.029,0.218,0.003,0.003,2.598,2.748,8.839,2.767,2.979,5.746,3.661
1780272076981,0.670,2.074,0.007,0.207,0.003,0.007,3.072,3.273,9.313,2.735,4.289,7.024,8.679
1780272077038,0.911,2.908,1.290,0.051,0.003,0.003,3.477,3.816,12.459,4.110,5.404,9.514,11.612
1780272077112,1.115,2.700,1.844,0.014,0.003,0.007,3.663,3.994,13.340,4.346,5.982,10.328,11.564
1780272077193,1.822,2.084,1.016,0.255,0.003,0.007,3.233,3.557,11.977,4.509,5.136,9.645,10.255
1780272077255,2.310,2.110,0.823,0.594,0.000,0.000,0.794,0.954,7.585,4.989,1.514,6.503,6.594
1780272077315,2.496,1.975,1.232,1.396,0.000,0.000,0.517,0.612,8.228,5.323,0.716,6.039,5.842
1780272077367,2.074,1.417,0.364,0.287,0.000,0.000,0.790,0.965,5.897,3.663,0.854,4.517,4.752
1780272077433,0.426,0.160,0.010,0.018,0.003,0.007,2.340,2.606,5.570,1.139,2.840,3.979,4.097
1780272077490,0.021,0.007,0.003,0.003,0.000,0.003,2.748,3.090,5.875,0.626,3.589,4.215,4.461
1780272077540,0.007,0.007,0.003,0.003,0.003,0.003,2.686,3.010,5.722,0.561,3.614,4.175,4.315
1780272077592,0.003,0.003,0.000,0.003,0.000,0.003,1.148,1.366,2.526,0.561,1.546,2.107,2.230
1780272077657,0.003,0.000,0.000,0.003,0.000,0.000,0.878,1.024,1.908,0.561,1.025,1.586,3.224
1780272077739,0.000,0.000,0.000,0.003,0.000,0.003,0.670,0.754,1.430,0.553,0.740,1.293,2.012
1780272077797,0.000,0.000,0.000,0.003,0.000,0.003,2.139,2.412,4.557,0.553,2.450,3.003,2.788
1780272077884,0.000,0.000,0.000,0.003,4.129,0.003,0.889,1.064,6.088,0.561,3.890,4.451,5.430
1780272077970,0.003,0.000,0.000,0.003,4.162,3.710,1.888,2.019,11.785,0.602,8.188,8.790,13.430
1780272078035,0.000,0.003,0.000,0.000,2.515,2.478,1.764,1.946,8.706,0.618,6.739,7.357,10.933
1780272078085,0.000,0.000,0.000,0.003,2.493,2.361,1.111,1.177,7.145,0.610,5.624,6.234,9.333
1780272078127,0.000,0.000,0.000,0.003,2.190,2.274,0.969,1.177,6.613,0.569,5.046,5.615,6.909
1780272078176,0.000,0.000,0.000,0.003,1.738,2.008,2.511,2.646,8.906,0.553,6.381,6.934,6.909
1780272078221,0.003,0.000,0.000,0.003,1.410,1.202,4.519,4.767,11.904,0.586,9.637,10.223,11.055
1780272078254,0.000,0.000,0.000,0.003,1.086,1.148,4.672,4.975,11.884,0.618,10.695,11.313,13.552
1780272078311,0.000,0.000,0.000,0.003,1.184,1.221,4.414,4.811,11.633,0.626,10.777,11.403,15.273
1780272078378,0.000,0.000,0.000,0.003,1.377,1.366,4.184,4.541,11.471,0.626,10.354,10.980,14.230
1780272078415,0.000,0.000,0.000,0.003,1.654,1.636,2.325,2.657,8.275,0.602,6.805,7.407,12.921
1780272078483,0.000,0.000,0.000,0.003,1.494,1.556,0.681,0.805,4.539,0.586,4.013,4.599,5.867
1780272078535,0.000,0.000,0.000,0.003,0.962,0.973,4.056,4.064,10.058,0.561,8.921,9.482,7.442
1780272078573,0.000,0.000,0.000,0.003,1.119,1.151,4.432,4.771,11.476,0.610,9.906,10.516,12.073
1780272078619,0.000,0.000,0.000,0.003,1.155,1.191,4.709,5.019,12.077,0.610,10.858,11.468,11.418
1780272078655,0.000,0.000,0.000,0.003,1.348,1.381,3.958,4.315,11.005,0.602,9.409,10.011,10.715
1780272078700,0.000,0.000,0.003,0.003,1.574,1.614,2.150,2.033,7.377,0.586,6.202,6.788,9.479
1780272078748,0.000,0.000,0.003,0.003,1.490,1.552,0.419,0.506,3.973,0.569,3.703,4.272,4.703
1780272078790,0.000,0.000,0.003,0.000,1.414,1.377,0.189,0.222,3.205,0.561,2.971,3.532,3.685
1780272078833,0.000,0.003,0.000,0.003,0.568,0.652,6.422,6.608,14.256,0.586,12.543,13.129,4.848
1780272078914,0.000,0.000,0.000,0.003,1.775,1.687,1.705,1.964,7.134,0.577,6.194,6.771,6.715
1780272078955,0.000,0.000,0.000,0.003,1.126,1.170,4.064,4.282,10.645,0.586,9.605,10.191,5.915
1780272079015,0.003,0.000,0.000,0.003,1.170,1.188,4.906,5.241,12.511,0.626,11.363,11.989,12.461
1780272079084,0.000,0.000,0.000,0.000,0.164,0.207,5.011,5.343,10.725,0.618,10.288,10.906,11.806
1780272079136,0.000,0.000,0.000,0.000,0.014,0.021,4.414,4.807,9.256,0.594,8.213,8.807,8.921
1780272079175,0.000,0.000,0.000,0.003,0.003,0.003,2.048,2.383,4.440,0.577,3.776,4.353,7.903
1780272079230,0.000,0.000,0.003,0.003,0.000,0.003,0.579,0.590,1.178,0.537,1.229,1.766,1.430
1780272079281,0.000,0.000,0.000,0.003,0.003,0.000,0.196,0.200,0.402,0.537,0.480,1.017,0.994
1780272079319,0.003,0.000,0.000,0.003,0.003,0.000,0.167,0.185,0.361,0.529,0.333,0.862,0.873
1780272079365,0.000,0.000,0.000,0.003,0.000,0.000,0.171,0.189,0.363,0.537,0.293,0.830,0.897
1780272079422,0.000,0.000,0.000,0.003,0.000,0.000,0.174,0.200,0.377,0.537,0.276,0.813,0.897
1780272079464,0.003,0.000,0.003,0.003,0.000,0.003,1.928,2.037,3.977,0.529,2.262,2.791,1.697
1780272079536,3.218,2.690,1.957,2.923,0.003,0.000,0.867,0.987,12.645,5.242,1.131,6.373,5.309
1780272079624,3.655,3.579,5.755,5.759,0.000,0.003,1.807,1.953,22.511,17.150,2.425,19.575,18.521
1780272079694,3.382,2.792,4.687,4.942,0.003,0.007,3.262,3.528,22.603,15.677,5.624,21.301,19.491
1780272079750,3.400,2.770,4.104,4.275,0.000,0.007,3.747,4.038,22.341,14.432,7.024,21.456,19.515
1780272079798,3.462,3.295,3.809,3.947,0.000,0.000,1.669,1.880,18.062,14.106,3.532,17.638,18.618
1780272079862,3.389,2.999,3.411,3.779,0.000,0.000,0.309,0.375,14.262,13.308,0.773,14.081,12.776
1780272079924,3.149,0.637,3.426,0.900,0.000,0.003,1.046,1.137,10.298,8.530,1.212,9.742,8.388
1780272079979,2.916,0.058,2.784,0.051,0.003,0.000,1.060,1.180,8.052,6.137,1.204,7.341,6.933
1780272080029,2.267,0.007,1.767,0.014,0.000,0.003,2.566,2.660,9.284,4.582,3.085,7.667,6.764
1780272080072,1.971,0.003,1.352,0.007,0.003,0.003,3.160,3.364,9.863,3.874,4.379,8.253,7.467
1780272080150,2.227,0.000,0.984,0.003,0.000,0.003,1.370,1.614,6.201,3.711,2.523,6.234,7.782
1780272080208,2.464,0.000,0.900,0.007,0.000,0.003,2.409,2.638,8.421,3.793,3.215,7.008,6.497
1780272080269,2.536,0.000,0.765,0.007,0.000,0.003,2.584,2.803,8.698,3.760,3.622,7.382,6.909
1780272080315,2.489,0.546,0.630,1.920,0.003,0.003,2.875,3.076,11.542,4.297,4.208,8.505,8.752
1780272080367,2.063,3.007,0.605,5.667,0.000,0.003,2.456,2.635,16.436,10.256,3.842,14.098,15.370
1780272080410,2.336,1.764,0.929,5.704,0.003,0.007,3.258,3.491,17.492,10.712,5.413,16.125,15.636
1780272080464,2.722,2.959,1.159,5.117,0.000,0.003,1.946,2.183,16.089,11.900,3.703,15.603,17.067
1780272080539,2.934,2.803,1.975,3.834,0.000,0.003,1.753,1.957,15.259,11.412,2.547,13.959,12.655
1780272080591,1.454,2.810,2.409,1.950,0.000,0.000,0.976,1.119,10.718,8.205,1.554,9.759,8.776
1780272080679,0.153,2.296,2.179,0.160,3.411,3.182,0.164,0.196,11.741,5.185,6.096,11.281,12.242
1780272080742,3.244,2.179,2.106,3.269,1.760,1.924,0.160,0.174,14.816,6.251,3.923,10.174,9.818
1780272080788,4.137,2.383,1.735,5.015,1.341,1.385,0.222,0.277,16.495,9.027,3.052,12.079,9.455
1780272080845,5.113,1.909,1.410,5.489,0.882,0.951,3.112,3.313,22.179,10.411,7.448,17.859,15.976
1780272080900,5.223,1.713,1.119,5.409,1.490,1.177,3.357,3.652,23.140,10.997,9.442,20.439,19.127
1780272080944,5.474,1.702,0.976,5.380,2.584,2.620,2.952,3.273,24.961,12.470,11.599,24.069,21.891
1780272080997,1.691,1.195,2.635,3.524,3.918,4.191,3.014,3.265,23.433,9.287,13.528,22.815,23.588
1780272081061,1.191,1.928,3.798,3.032,3.149,3.495,2.365,2.536,21.494,8.506,10.443,18.949,18.158
1780272081132,1.705,2.351,3.302,2.208,1.928,2.128,7.479,7.982,29.083,7.578,17.362,24.940,21.527
1780272081223,3.615,4.497,3.025,2.048,1.301,1.250,7.512,8.106,31.354,12.893,16.833,29.726,28.994
1780272081291,3.586,4.242,3.645,2.660,1.498,1.534,3.849,4.188,25.202,13.789,11.151,24.940,23.321
1780272081334,2.795,3.874,3.455,2.274,1.454,1.483,3.852,4.096,23.283,12.039,10.337,22.376,21.624
1780272081371,0.969,3.783,4.024,0.852,1.454,1.454,3.994,4.250,20.780,9.556,10.549,20.105,20.727
1780272081436,1.709,3.036,4.290,2.434,1.348,1.388,3.947,4.326,22.478,8.693,10.476,19.169,18.352
1780272081475,2.143,2.084,4.745,3.036,1.406,1.370,3.892,4.231,22.907,8.954,10.394,19.348,17.891
1780272081523,1.793,0.805,2.234,2.307,1.498,1.651,4.250,4.585,19.123,4.574,11.257,15.831,18.279
1780272081579,0.306,0.102,0.273,0.193,1.534,1.560,4.421,4.760,13.149,1.310,11.518,12.828,12.485
1780272081636,0.014,0.007,0.014,0.014,1.396,1.403,4.366,4.687,11.901,0.773,11.249,12.022,11.855
1780272081735,3.076,3.251,3.109,3.717,1.217,1.301,3.699,4.045,23.415,7.220,9.784,17.004,16.558
1780272081804,3.171,4.322,5.525,5.886,0.995,1.027,2.905,3.171,27.002,16.792,7.887,24.679,22.448
1780272081840,2.354,3.922,5.795,6.302,1.173,1.257,2.270,2.482,25.555,17.248,6.845,24.093,21.939
1780272081887,0.812,2.361,3.714,4.290,1.913,1.935,1.436,1.494,17.955,8.579,5.852,14.431,14.424
1780272081956,0.623,1.304,0.812,0.397,1.680,1.735,0.379,0.353,7.283,2.108,4.045,6.153,6.085
1780272082036,3.254,4.847,5.471,5.099,1.122,1.089,0.102,0.112,21.096,13.984,2.572,16.556,14.230
1780272082105,2.015,5.959,2.223,2.478,1.997,1.622,0.564,0.656,17.514,11.021,3.907,14.928,13.333
1780272082168,3.747,5.092,0.484,0.233,1.669,1.807,1.111,1.235,15.378,9.206,4.566,13.772,13.018
1780272082245,3.316,4.250,2.416,0.944,1.658,1.884,2.500,2.642,19.610,8.726,7.358,16.084,13.939
1780272082319,2.358,3.561,5.675,4.774,1.676,1.767,2.690,2.908,25.409,15.115,8.229,23.344,21.867
1780272082371,2.525,3.612,4.971,4.680,1.629,1.716,2.905,3.152,25.190,15.425,8.774,24.199,21.891
1780272082429,2.606,3.539,4.796,4.293,1.851,2.143,2.176,2.383,23.787,14.790,7.789,22.579,22.061
1780272082518,0.215,3.845,2.912,3.240,1.833,2.048,2.033,2.216,18.342,7.244,7.016,14.260,13.673
1780272082572,1.990,2.106,0.798,5.970,1.851,2.084,0.827,0.962,16.588,8.294,5.356,13.650,12.000
1780272082650,1.909,1.654,1.724,5.452,2.555,2.299,0.484,0.572,16.649,7.431,5.551,12.982,12.412
1780272082732,1.745,1.625,2.398,6.105,2.926,2.715,0.889,1.013,19.416,8.433,6.503,14.936,14.400
1780272082822,1.111,0.178,4.013,4.723,2.340,2.354,1.334,1.450,17.503,8.253,6.414,14.667,13.721
1780272082876,0.794,0.499,4.162,4.268,2.190,2.201,2.788,3.163,20.065,8.343,9.230,17.573,14.570
1780272082931,0.656,0.918,4.261,3.714,2.383,2.423,1.472,1.654,17.481,8.367,7.334,15.701,15.321
1780272082998,0.794,0.965,3.911,3.666,2.274,2.361,1.228,1.366,16.565,7.985,6.381,14.366,13.721
1780272083059,0.933,0.761,3.415,3.597,2.358,2.438,0.692,0.798,14.992,7.545,5.714,13.259,12.606
1780272083112,0.954,0.510,3.309,4.053,2.230,2.168,0.295,0.371,13.890,7.716,4.867,12.583,11.661
1780272083179,1.129,0.080,3.028,4.599,2.132,2.179,0.266,0.328,13.741,7.741,4.615,12.356,11.564
1780272083263,0.291,1.184,3.269,2.529,0.123,0.127,0.364,0.437,8.324,5.453,1.261,6.714,5.576
1780272083340,2.084,0.947,3.845,0.539,0.007,0.007,0.178,0.204,7.811,5.795,0.472,6.267,5.842
1780272083393,3.382,0.134,3.101,0.094,0.003,0.003,0.546,0.608,7.871,6.674,0.700,7.374,6.400
1780272083444,2.617,3.047,2.886,2.066,0.003,0.003,1.581,1.673,13.876,8.628,2.051,10.679,9.818
1780272083495,2.314,4.913,2.281,4.756,0.003,0.003,2.154,2.270,18.694,13.072,3.158,16.230,15.903
1780272083571,2.682,4.771,2.795,3.812,0.000,0.003,1.210,1.355,16.628,13.797,1.945,15.742,15.370
1780272083608,2.810,4.024,2.894,3.546,0.000,0.003,1.049,1.170,15.496,13.284,1.538,14.822,13.770
1780272083648,2.773,3.619,2.766,3.364,0.000,0.000,0.481,0.455,13.458,12.494,0.805,13.299,12.945
1780272083714,2.773,3.178,2.788,2.730,0.000,0.000,0.182,0.200,11.851,11.452,0.382,11.834,10.521
1780272083775,2.828,0.306,2.635,0.284,0.000,0.000,0.251,0.302,6.606,6.829,0.398,7.227,6.376
1780272083859,1.811,0.171,2.423,0.087,0.000,0.000,0.112,0.134,4.738,4.908,0.284,5.192,5.018
1780272083908,1.443,2.252,1.662,1.811,0.003,0.010,3.499,3.761,14.441,7.293,5.527,12.820,11.079
1780272083945,1.097,2.872,1.720,2.128,0.003,0.007,3.922,4.304,16.053,7.838,7.439,15.277,15.224
1780272083984,1.108,2.671,1.632,1.862,0.003,0.007,4.049,4.381,15.713,7.586,7.887,15.473,14.958
1780272084028,1.450,2.267,1.417,1.738,0.000,0.007,3.954,4.231,15.064,7.269,8.148,15.417,14.230
1780272084068,1.614,2.412,1.913,1.782,0.000,0.003,2.372,2.307,12.403,8.042,4.631,12.673,14.376
1780272084119,1.126,1.592,1.348,1.228,0.007,0.018,7.785,8.270,21.374,5.868,12.893,18.761,17.915
1780272084151,0.958,1.272,0.951,1.009,0.007,0.021,8.456,9.043,21.717,4.908,15.295,20.203,20.679
1780272084189,0.958,1.206,0.998,0.834,0.003,0.018,8.470,9.032,21.519,4.615,16.109,20.724,20.533
1780272084244,1.745,1.924,1.523,1.698,0.000,0.000,1.738,1.986,10.614,7.220,4.029,11.249,10.133
1780272084312,0.346,0.313,0.284,0.189,0.003,0.007,3.900,4.133,9.175,1.888,5.803,7.691,6.133
1780272084394,0.010,0.010,0.007,0.007,0.003,0.010,4.968,5.343,10.358,0.659,9.409,10.068,10.085
1780272084436,0.003,0.003,0.003,0.003,0.000,0.000,1.793,1.541,3.346,0.577,3.695,4.272,5.188
1780272084477,0.000,0.003,0.003,0.003,0.000,0.003,0.426,0.368,0.806,0.537,1.286,1.823,1.430
1780272084554,0.000,0.003,0.003,0.000,3.214,0.018,7.228,7.636,18.102,0.643,14.749,15.392,16.145
1780272084593,0.000,0.000,0.000,0.000,3.466,2.839,7.424,7.971,21.700,0.691,18.380,19.071,24.994
1780272084632,0.000,0.000,0.003,0.000,2.438,2.646,5.055,5.554,15.696,0.675,14.342,15.017,24.606
1780272084672,0.000,0.000,0.000,0.003,2.587,2.536,4.559,4.971,14.656,0.675,13.471,14.146,19.103
1780272084711,0.000,0.000,0.000,0.003,2.245,2.296,4.567,4.975,14.086,0.659,12.999,13.658,17.648
1780272084752,0.000,0.000,0.000,0.003,1.950,1.928,4.793,5.157,13.831,0.626,12.771,13.397,15.976
1780272084800,0.000,0.000,0.000,0.003,1.888,2.077,3.892,4.261,12.121,0.643,10.394,11.037,14.352
1780272084851,0.000,0.000,0.000,0.003,1.494,1.421,4.902,5.248,13.068,0.626,11.501,12.127,12.291
1780272084913,0.000,0.000,0.000,0.003,1.239,1.275,4.745,5.106,12.368,0.626,11.436,12.062,14.230
1780272084964,0.003,0.000,0.000,0.003,1.352,1.352,4.250,4.599,11.559,0.618,10.126,10.744,13.818
1780272085023,0.000,0.000,0.000,0.003,1.705,1.742,1.202,1.162,5.814,0.586,4.802,5.388,8.388
1780272085096,0.000,0.000,0.000,0.003,1.396,1.417,0.492,0.564,3.872,0.553,3.150,3.703,4.242
1780272085163,0.003,0.000,0.000,0.003,0.878,0.896,4.829,5.062,11.671,0.594,10.101,10.695,8.679
1780272085196,0.000,0.000,0.003,0.003,1.053,1.108,4.953,5.387,12.507,0.610,11.184,11.794,12.727
1780272085235,0.000,0.000,0.000,0.000,1.155,1.199,4.957,5.328,12.639,0.618,11.632,12.250,12.897
1780272085300,0.000,0.000,0.000,0.003,1.370,1.377,4.027,4.271,11.048,0.594,9.304,9.898,10.400
1780272085348,0.003,0.000,0.003,0.003,1.622,1.643,1.308,1.137,5.719,0.569,5.193,5.762,9.212
1780272085402,0.000,0.000,0.000,0.003,1.450,1.494,0.178,0.215,3.340,0.545,3.076,3.621,3.903
1780272085472,0.000,0.000,0.000,0.000,0.554,0.612,7.618,7.752,16.536,0.610,14.228,14.838,14.545
1780272085515,0.003,0.000,0.000,0.003,1.658,1.654,2.832,3.200,9.350,0.602,7.635,8.237,9.479
1780272085567,0.007,0.000,0.000,0.007,1.352,1.341,3.083,3.400,9.190,0.594,6.780,7.374,5.406
1780272085635,0.000,0.000,0.000,0.003,1.035,1.057,4.793,5.263,12.151,0.602,10.411,11.013,9.455
1780272085696,0.000,0.000,0.003,0.003,0.160,0.225,5.103,5.478,10.972,0.610,10.508,11.118,11.952
1780272085737,0.000,0.000,0.000,0.003,0.021,0.032,3.794,4.144,7.994,0.586,6.666,7.252,8.097
1780272085797,0.003,0.000,0.000,0.003,0.003,0.003,0.973,0.900,1.885,0.553,1.912,2.465,2.764
1780272085853,0.000,0.000,0.000,0.003,0.000,0.003,0.142,0.171,0.319,0.537,0.602,1.139,0.873
1780272085913,3.535,3.346,4.264,4.075,0.000,0.003,0.072,0.080,15.375,11.623,0.203,11.826,9.406
1780272085989,2.128,1.698,6.517,6.316,0.000,0.003,0.167,0.207,17.036,15.962,0.276,16.238,15.103
1780272086027,3.922,3.477,5.427,5.281,0.003,0.000,0.543,0.623,19.276,17.207,0.561,17.768,15.903
1780272086076,1.341,2.755,1.873,5.084,0.003,0.003,2.631,3.178,16.868,10.215,3.728,13.943,12.558
1780272086134,0.174,3.666,0.127,4.078,0.003,0.007,3.200,3.433,14.688,8.083,4.672,12.755,12.000
1780272086211,0.123,3.036,0.087,3.254,0.000,0.007,3.393,3.637,13.537,6.625,5.120,11.745,10.861
1780272086268,3.845,2.420,3.273,2.354,0.000,0.000,0.510,0.605,13.007,11.721,1.497,13.218,11.442
1780272086325,2.099,2.577,4.953,2.821,0.000,0.000,0.174,0.185,12.809,11.876,0.447,12.323,11.127
1780272086379,3.043,2.573,4.118,2.445,0.000,0.000,0.564,0.648,13.391,11.941,0.610,12.551,11.806
1780272086440,2.431,2.219,3.265,2.336,0.003,0.007,2.525,2.781,15.567,10.354,3.199,13.553,12.873
1780272086511,2.274,2.055,2.434,1.891,0.000,0.007,3.838,4.056,16.555,8.791,6.129,14.920,14.376
1780272086573,0.309,2.208,0.342,2.183,0.003,0.007,4.133,4.450,13.635,5.592,7.358,12.950,12.339
1780272086622,0.040,2.015,0.025,1.818,0.000,0.007,3.706,4.020,11.631,4.371,6.259,10.630,10.764
1780272086664,0.922,1.665,0.995,1.414,0.003,0.003,3.156,3.411,11.569,4.485,5.030,9.515,9.430
1780272086756,2.241,1.687,3.838,1.527,0.000,0.000,1.268,1.272,11.833,9.190,1.921,11.111,11.685
1780272086808,2.423,2.161,3.291,1.264,0.000,0.003,1.104,1.261,11.507,9.035,1.448,10.483,9.673
1780272086860,1.767,1.862,2.485,1.683,0.003,0.010,3.732,3.936,15.478,8.001,5.885,13.886,12.679
1780272086915,1.519,1.519,1.848,1.042,0.003,0.010,4.180,4.574,14.695,6.373,8.017,14.390,15.321
1780272086981,1.250,1.283,1.461,1.159,3.408,3.316,3.597,3.838,19.312,5.714,12.503,18.217,15.733
1780272087051,1.239,1.177,1.133,1.100,2.030,2.128,3.838,4.027,16.672,5.030,11.811,16.841,16.776
1780272087107,1.392,1.658,1.505,1.651,1.858,1.818,1.352,1.570,12.804,6.414,6.821,13.235,12.679
1780272087159,1.716,1.144,1.428,1.086,1.840,1.997,1.166,1.312,11.689,5.445,5.461,10.906,10.861
